StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
1970/01/01 01:05:32.154302,0.052323,udp,10.0.2.15,54911,  <->,192.168.33.254,53,CON,0.0,0.0,2,318,120,0
1970/01/01 01:05:32.220959,0.083127,udp,10.0.2.15,52257,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,80,0
1970/01/01 01:05:32.342352,0.619254,tcp,10.0.2.15,49210,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,24,6239,1057,0
1970/01/01 01:05:32.352917,188.718704,tcp,10.0.2.15,49211,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,48,8723,2330,0
1970/01/01 01:05:32.362258,0.079853,udp,10.0.2.15,59838,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,80,0
1970/01/01 01:05:32.487837,0.654504,tcp,10.0.2.15,49212,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,26,6375,1140,0
1970/01/01 01:05:32.503360,0.051597,udp,10.0.2.15,55355,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:05:32.593696,0.05582,udp,10.0.2.15,64561,  <->,192.168.33.254,53,CON,0.0,0.0,2,194,83,0
1970/01/01 01:05:33.999633,0.073499,udp,10.0.2.15,55678,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:05:34.105394,0.0452,udp,10.0.2.15,51016,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:05:34.165834,0.037511,udp,10.0.2.15,49998,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:05:34.227020,0.030824,udp,10.0.2.15,62613,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:06:34.133989,0.273066,udp,10.0.2.15,53349,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:06:34.498620,0.049522,udp,10.0.2.15,64950,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:06:34.569342,0.046625,udp,10.0.2.15,58643,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:06:34.660211,0.069026,udp,10.0.2.15,60386,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:07:34.192441,0.119338,udp,10.0.2.15,61348,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:07:34.333909,0.118689,udp,10.0.2.15,52387,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:07:34.458083,0.042049,udp,10.0.2.15,64094,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:07:34.523020,0.042799,udp,10.0.2.15,54653,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:08:34.198549,0.663319,udp,10.0.2.15,53806,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:08:34.884206,0.038731,udp,10.0.2.15,56215,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:08:34.934562,0.030755,udp,10.0.2.15,60126,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:08:34.974916,0.038566,udp,10.0.2.15,60100,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:08:52.790674,0.049647,udp,10.0.2.15,63297,  <->,192.168.33.254,53,CON,0.0,0.0,2,189,72,0
1970/01/01 01:08:52.837600,0.043704,udp,10.0.2.15,52659,  <->,192.168.33.254,53,CON,0.0,0.0,2,189,72,0
1970/01/01 01:08:52.869575,553.801453,tcp,10.0.2.15,49213,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,569,272816,58742,0
1970/01/01 01:08:52.893748,0.06209,udp,10.0.2.15,60258,  <->,192.168.33.254,53,CON,0.0,0.0,2,189,72,0
1970/01/01 01:08:52.913832,0.053719,udp,10.0.2.15,59321,  <->,192.168.33.254,53,CON,0.0,0.0,2,189,72,0
1970/01/01 01:08:53.021525,0.041715,udp,10.0.2.15,52301,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:08:53.021917,0.052764,udp,10.0.2.15,58682,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:08:53.088978,0.053874,udp,10.0.2.15,56516,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,78,0
1970/01/01 01:09:02.222692,0.03813,udp,10.0.2.15,64333,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:09:02.286668,0.041335,udp,10.0.2.15,62577,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:09:02.346088,0.032139,udp,10.0.2.15,51871,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,84,0
1970/01/01 01:09:02.391801,0.036112,udp,10.0.2.15,51564,  <->,192.168.33.254,53,CON,0.0,0.0,2,196,84,0
1970/01/01 01:09:08.407649,0.64645,udp,10.0.2.15,49474,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,80,0
1970/01/01 01:09:09.072824,0.042594,udp,10.0.2.15,52861,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,80,0
1970/01/01 01:09:09.128062,0.079128,udp,10.0.2.15,63099,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:09:09.212132,0.113275,udp,10.0.2.15,50594,  <->,192.168.33.254,53,CON,0.0,0.0,2,194,83,0
1970/01/01 01:09:32.862308,0.064329,udp,10.0.2.15,59360,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:09:32.936296,191.446548,tcp,10.0.2.15,49214,   ->,216.58.207.67,443,FSPA_FSPA,0.0,0.0,40,7441,1743,0
1970/01/01 01:09:32.952584,0.04276,udp,10.0.2.15,50507,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:09:33.026155,0.04907,udp,10.0.2.15,49822,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:09:33.082924,0.072061,udp,10.0.2.15,55112,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:09:33.206348,0.070509,udp,10.0.2.15,61608,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,79,0
1970/01/01 01:09:33.314104,0.088923,udp,10.0.2.15,50167,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,79,0
1970/01/01 01:09:33.328910,0.469968,tcp,10.0.2.15,49215,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,23,6183,1056,0
1970/01/01 01:09:33.421381,0.051326,udp,10.0.2.15,52501,  <->,192.168.33.254,53,CON,0.0,0.0,2,176,80,0
1970/01/01 01:09:33.516476,0.047031,udp,10.0.2.15,55417,  <->,192.168.33.254,53,CON,0.0,0.0,2,188,80,0
1970/01/01 01:09:34.192883,0.062937,udp,10.0.2.15,56572,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:09:34.292491,0.043853,udp,10.0.2.15,60201,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:09:34.348901,0.058359,udp,10.0.2.15,54395,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:09:34.422427,0.033976,udp,10.0.2.15,64859,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:10:29.557919,0.046496,udp,10.0.2.15,51156,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,80,0
1970/01/01 01:10:29.625497,0.034921,udp,10.0.2.15,52975,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,80,0
1970/01/01 01:10:29.671656,0.040588,udp,10.0.2.15,52175,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:10:29.721009,0.043982,udp,10.0.2.15,61517,  <->,192.168.33.254,53,CON,0.0,0.0,2,194,83,0
1970/01/01 01:10:30.214087,0.048226,udp,10.0.2.15,63970,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:10:30.300880,0.030004,udp,10.0.2.15,54230,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:10:30.338583,0.045033,udp,10.0.2.15,54720,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,84,0
1970/01/01 01:10:30.394229,0.037497,udp,10.0.2.15,53370,  <->,192.168.33.254,53,CON,0.0,0.0,2,196,84,0
1970/01/01 01:10:34.213653,0.040818,udp,10.0.2.15,50271,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:10:34.317843,0.048109,udp,10.0.2.15,55211,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:10:34.392850,0.042312,udp,10.0.2.15,65023,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:10:34.447469,0.048769,udp,10.0.2.15,65323,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:11:06.751027,0.038851,udp,10.0.2.15,53684,  <->,192.168.33.254,53,CON,0.0,0.0,2,189,72,0
1970/01/01 01:11:06.825990,0.049291,udp,10.0.2.15,53729,  <->,192.168.33.254,53,CON,0.0,0.0,2,189,72,0
1970/01/01 01:11:06.900101,0.046577,udp,10.0.2.15,52344,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:11:06.957063,0.055821,udp,10.0.2.15,54568,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,78,0
1970/01/01 01:11:10.324497,0.048962,udp,10.0.2.15,60466,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:11:10.403855,0.03711,udp,10.0.2.15,60169,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:11:10.453442,0.055071,udp,10.0.2.15,57295,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,84,0
1970/01/01 01:11:10.514983,0.031448,udp,10.0.2.15,54322,  <->,192.168.33.254,53,CON,0.0,0.0,2,196,84,0
1970/01/01 01:11:34.225888,0.032205,udp,10.0.2.15,59904,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:11:34.302211,0.035752,udp,10.0.2.15,61804,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:11:34.346366,0.036628,udp,10.0.2.15,59970,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:11:34.397379,0.036412,udp,10.0.2.15,60481,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:12:16.162799,0.10831,udp,10.0.2.15,64970,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,92,0
1970/01/01 01:12:16.389333,0.058853,udp,10.0.2.15,65527,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,92,0
1970/01/01 01:12:16.486643,0.096748,udp,10.0.2.15,50216,  <->,192.168.33.254,53,CON,0.0,0.0,2,196,90,0
1970/01/01 01:12:16.683764,0.059651,udp,10.0.2.15,60350,  <->,192.168.33.254,53,CON,0.0,0.0,2,189,72,0
1970/01/01 01:12:16.694369,0.099821,udp,10.0.2.15,61387,  <->,192.168.33.254,53,CON,0.0,0.0,2,208,90,0
1970/01/01 01:12:16.865246,0.057452,udp,10.0.2.15,53662,  <->,192.168.33.254,53,CON,0.0,0.0,2,189,72,0
1970/01/01 01:12:16.968575,0.04074,udp,10.0.2.15,61425,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:12:17.035561,0.056964,udp,10.0.2.15,61000,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,78,0
1970/01/01 01:12:34.319192,0.036361,udp,10.0.2.15,59659,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:12:34.390539,0.06101,udp,10.0.2.15,61495,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:12:34.460201,0.055201,udp,10.0.2.15,59286,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:12:34.524193,0.051476,udp,10.0.2.15,55998,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:13:21.237143,0.035561,udp,10.0.2.15,52107,  <->,192.168.33.254,53,CON,0.0,0.0,2,187,71,0
1970/01/01 01:13:21.340532,0.057233,udp,10.0.2.15,54833,  <->,192.168.33.254,53,CON,0.0,0.0,2,187,71,0
1970/01/01 01:13:21.446050,0.043259,udp,10.0.2.15,63374,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:13:21.537277,0.058017,udp,10.0.2.15,60250,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,78,0
1970/01/01 01:13:34.374042,0.044603,udp,10.0.2.15,64818,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:13:34.481936,0.040195,udp,10.0.2.15,54096,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:13:34.552659,0.045119,udp,10.0.2.15,65217,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:13:34.611919,0.046182,udp,10.0.2.15,52236,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:14:34.324610,0.047505,udp,10.0.2.15,60129,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:14:34.388387,0.071086,udp,10.0.2.15,54153,  <->,192.168.33.254,53,CON,0.0,0.0,2,473,84,0
1970/01/01 01:14:34.473029,0.043972,udp,10.0.2.15,62047,  <->,192.168.33.254,53,CON,0.0,0.0,2,443,89,0
1970/01/01 01:14:34.530291,0.062068,udp,10.0.2.15,58507,  <->,192.168.33.254,53,CON,0.0,0.0,2,259,89,0
1970/01/01 01:15:40.608894,31.755611,tcp,10.0.2.15,49216,   ->,74.125.104.106,443,FSPA_FSPA,0.0,0.0,1078,1009369,11657,0
1970/01/01 01:15:50.330729,0.063171,udp,10.0.2.15,52396,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:15:50.447603,0.038857,udp,10.0.2.15,52536,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:15:50.503728,0.047078,udp,10.0.2.15,49437,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,84,0
1970/01/01 01:15:50.585333,0.055221,udp,10.0.2.15,62783,  <->,192.168.33.254,53,CON,0.0,0.0,2,196,84,0
1970/01/01 01:16:30.549148,0.054956,udp,10.0.2.15,52190,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:16:30.618647,0.054137,udp,10.0.2.15,56829,  <->,192.168.33.254,53,CON,0.0,0.0,2,197,73,0
1970/01/01 01:16:30.685095,0.043904,udp,10.0.2.15,52786,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,84,0
1970/01/01 01:16:30.739696,0.078203,udp,10.0.2.15,49221,  <->,192.168.33.254,53,CON,0.0,0.0,2,196,84,0
1970/01/01 01:16:41.632219,0.053603,udp,10.0.2.15,64133,  <->,192.168.33.254,53,CON,0.0,0.0,2,187,71,0
1970/01/01 01:16:41.669427,0.051211,udp,10.0.2.15,49209,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,75,0
1970/01/01 01:16:41.742644,0.041038,udp,10.0.2.15,60017,  <->,192.168.33.254,53,CON,0.0,0.0,2,187,71,0
1970/01/01 01:16:41.766896,0.060408,udp,10.0.2.15,53297,  <->,192.168.33.254,53,CON,0.0,0.0,2,200,75,0
1970/01/01 01:16:41.813109,0.058683,udp,10.0.2.15,49625,  <->,192.168.33.254,53,CON,0.0,0.0,2,172,78,0
1970/01/01 01:16:41.857609,0.068243,udp,10.0.2.15,58506,  <->,192.168.33.254,53,CON,0.0,0.0,2,182,83,0
1970/01/01 01:16:41.884240,0.041682,udp,10.0.2.15,55411,  <->,192.168.33.254,53,CON,0.0,0.0,2,184,78,0
1970/01/01 01:16:41.960574,0.049404,udp,10.0.2.15,55413,  <->,192.168.33.254,53,CON,0.0,0.0,2,194,83,0
1970/01/01 01:16:42.671268,0.03294,udp,10.0.2.15,58115,  <->,192.168.33.254,53,CON,0.0,0.0,2,201,83,0
1970/01/01 01:16:42.736232,0.383528,tcp,10.0.2.15,49217,   ->,216.58.207.78,443,FSPA_FSPA,0.0,0.0,21,6080,1006,0
1970/01/01 01:16:42.741627,0.057753,udp,10.0.2.15,57650,  <->,192.168.33.254,53,CON,0.0,0.0,2,201,83,0
1970/01/01 01:16:42.841429,0.082001,udp,10.0.2.15,50278,  <->,192.168.33.254,53,CON,0.0,0.0,2,166,75,0
1970/01/01 01:16:43.034103,0.066435,udp,10.0.2.15,61105,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,75,0
1970/01/01 01:16:43.058562,0.086913,udp,10.0.2.15,50839,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:43.195753,0.092355,udp,10.0.2.15,52168,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:43.200609,83.46946,tcp,10.0.2.15,49218,   ->,216.58.205.238,443,FSPA_FSPA,0.0,0.0,3918,3526401,94400,0
1970/01/01 01:16:43.213364,0.620501,tcp,10.0.2.15,49219,   ->,216.58.205.238,443,FSPA_FSPA,0.0,0.0,26,6401,1149,0
1970/01/01 01:16:43.317808,0.110703,udp,10.0.2.15,57309,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:43.476659,0.079936,udp,10.0.2.15,60959,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:43.818627,0.047767,udp,10.0.2.15,63309,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:43.922933,0.052796,udp,10.0.2.15,57841,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:44.069818,0.072765,udp,10.0.2.15,56170,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:44.252447,0.079149,udp,10.0.2.15,50123,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:44.372426,0.057348,udp,10.0.2.15,63690,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,71,0
1970/01/01 01:16:44.465270,0.048774,udp,10.0.2.15,50451,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:44.489346,0.065288,udp,10.0.2.15,62983,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,71,0
1970/01/01 01:16:44.516078,0.075106,udp,10.0.2.15,57473,  <->,192.168.33.254,53,CON,0.0,0.0,2,207,73,0
1970/01/01 01:16:44.558676,0.072188,udp,10.0.2.15,58579,  <->,192.168.33.254,53,CON,0.0,0.0,2,207,73,0
1970/01/01 01:16:44.736883,81.931801,tcp,10.0.2.15,49220,   ->,216.58.207.65,443,FSPA_FSPA,0.0,0.0,166,52479,8506,0
1970/01/01 01:16:44.817987,0.040204,udp,10.0.2.15,49297,  <->,192.168.33.254,53,CON,0.0,0.0,2,178,81,0
1970/01/01 01:16:44.851172,0.054116,udp,10.0.2.15,60153,  <->,192.168.33.254,53,CON,0.0,0.0,2,207,73,0
1970/01/01 01:16:44.923018,0.046747,udp,10.0.2.15,60237,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:45.077379,0.053086,udp,10.0.2.15,56220,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:45.096807,0.042146,udp,10.0.2.15,59947,  <->,192.168.33.254,53,CON,0.0,0.0,2,190,81,0
1970/01/01 01:16:45.117177,0.049725,udp,10.0.2.15,61628,  <->,192.168.33.254,53,CON,0.0,0.0,2,204,94,0
1970/01/01 01:16:45.208146,0.053801,udp,10.0.2.15,60577,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:45.304164,0.054526,udp,10.0.2.15,61527,  <->,192.168.33.254,53,CON,0.0,0.0,2,207,73,0
1970/01/01 01:16:45.436071,0.104338,udp,10.0.2.15,61899,  <->,192.168.33.254,53,CON,0.0,0.0,2,204,94,0
1970/01/01 01:16:45.617492,0.041434,udp,10.0.2.15,59848,  <->,192.168.33.254,53,CON,0.0,0.0,2,216,94,0
1970/01/01 01:16:46.141779,0.043267,udp,10.0.2.15,50657,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:46.223021,0.053796,udp,10.0.2.15,63083,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:46.314440,0.077594,udp,10.0.2.15,53934,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:46.415956,0.036925,udp,10.0.2.15,58656,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:46.708279,0.095717,udp,10.0.2.15,50622,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:46.878700,0.071888,udp,10.0.2.15,64164,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:46.980176,0.069267,udp,10.0.2.15,59934,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:47.075014,0.152358,udp,10.0.2.15,61406,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:47.335808,0.122615,udp,10.0.2.15,59255,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:47.557235,0.102355,udp,10.0.2.15,53587,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:47.670012,0.06075,udp,10.0.2.15,59364,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:47.760077,0.042325,udp,10.0.2.15,58621,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:48.118383,0.129629,udp,10.0.2.15,59228,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:48.314152,0.03559,udp,10.0.2.15,62518,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:48.373414,0.10661,udp,10.0.2.15,55256,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:48.506311,0.048617,udp,10.0.2.15,50381,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:48.721182,0.041464,udp,10.0.2.15,54211,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:48.774527,0.03976,udp,10.0.2.15,51289,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:48.824493,0.029889,udp,10.0.2.15,51786,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:48.875566,0.052196,udp,10.0.2.15,59116,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:48.997312,0.033118,udp,10.0.2.15,50033,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:49.053760,0.050218,udp,10.0.2.15,62262,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:49.119746,0.054288,udp,10.0.2.15,49351,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:49.188512,0.04008,udp,10.0.2.15,53123,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:49.313321,0.044383,udp,10.0.2.15,62940,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:49.375543,0.033539,udp,10.0.2.15,52733,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:49.415519,0.079764,udp,10.0.2.15,55637,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:49.509765,0.038194,udp,10.0.2.15,64976,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:49.594814,0.044555,udp,10.0.2.15,64272,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:49.679336,0.041706,udp,10.0.2.15,60806,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:49.744205,0.035304,udp,10.0.2.15,62801,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:49.789845,0.043342,udp,10.0.2.15,58858,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:49.896754,0.033292,udp,10.0.2.15,59539,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:49.958804,0.039922,udp,10.0.2.15,57710,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:50.004799,0.031157,udp,10.0.2.15,59609,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:50.057275,0.033177,udp,10.0.2.15,50675,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:50.183813,0.046764,udp,10.0.2.15,55609,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:50.271806,0.045517,udp,10.0.2.15,64499,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:50.328187,0.026968,udp,10.0.2.15,60613,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:50.379376,0.043487,udp,10.0.2.15,49797,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:50.474913,0.043246,udp,10.0.2.15,56389,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:50.540135,0.032163,udp,10.0.2.15,52918,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:50.590531,0.03618,udp,10.0.2.15,56146,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:50.635277,0.049631,udp,10.0.2.15,55350,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:50.770597,0.053239,udp,10.0.2.15,63604,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:50.840863,0.103705,udp,10.0.2.15,65370,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:50.964661,0.051511,udp,10.0.2.15,64533,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:51.029391,0.087246,udp,10.0.2.15,62506,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:51.201468,0.045591,udp,10.0.2.15,50639,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:51.281326,0.028932,udp,10.0.2.15,56357,  <->,192.168.33.254,53,CON,0.0,0.0,2,229,89,0
1970/01/01 01:16:51.339806,0.03044,udp,10.0.2.15,59769,  <->,192.168.33.254,53,CON,0.0,0.0,2,198,91,0
1970/01/01 01:16:51.382875,0.058294,udp,10.0.2.15,59355,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,91,0
1970/01/01 01:16:58.975123,0.079425,udp,10.0.2.15,52291,  <->,192.168.33.254,53,CON,0.0,0.0,2,210,80,0
